post_id,title,content,created_at,like_count,comment_count,post_url,comment001,comment002,comment003,comment004,comment005,comment006,comment007,comment008,comment009,comment010,comment011,comment012,comment013,comment014,comment015,comment016,comment017,comment018,comment019,comment020,comment021,comment022,comment023,comment024,comment025,comment026,comment027,comment028,comment029,comment030,comment031,comment032,comment033,comment034,comment035,comment036,comment037,comment038,comment039,comment040,comment041,comment042,comment043,comment044,comment045,comment046,comment047,comment048,comment049,comment050,comment051,comment052,comment053,comment054,comment055,comment056,comment057,comment058,comment059,comment060,comment061,comment062,comment063,comment064,comment065,comment066,comment067,comment068,comment069,comment070,comment071,comment072,comment073,comment074,comment075,comment076,comment077,comment078,comment079,comment080,comment081,comment082,comment083,comment084,comment085,comment086,comment087,comment088,comment089,comment090,comment091,comment092,comment093,comment094,comment095,comment096,comment097,comment098,comment099,comment100
261635319,想問大家米羅飲料都喝什麼,Rt,2026-06-09 14:52:08,1,6,https://www.dcard.tw/f/nsysu/p/261635319,阿華田,自從大一第一次喝拉到脫肛之後，就再也不喝了,冬瓜茶跟紅茶啊,目前喝過的都不太行，蜂蜜檸檬 奶精奶綠還行,珍珠可樂,這幾天下雨不想常跑外面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261633846,明天要不要翹期末考,我願意用版主的期末換我的期末,2026-06-09 10:51:48,1,2,https://www.dcard.tw/f/nsysu/p/261633846,雖然不多，但翹了就相當於你暑假開始了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261633319,現今科技與生活,今天上課到底在講什麼雞巴啊 完全法克 更 給以後想選課的建議 課蠻涼的 但是張x瑩會跟你宣傳乾淨世界,2026-06-09 09:17:35,8,11,https://www.dcard.tw/f/nsysu/p/261633319,這裡是中山大學 這裡是優質學校 我們有猴子 我們有法輪功,沒事啦她快走了,falun dafa is good🚬,今天下午兩小時我變乾淨了,我只知道他介紹的時候我都在唸明天要考的必修科目 旁邊的陌生人還跟我借筆 剩下的我就不太清楚了 反正水課,所以今天到底要不要去乾淨世界的app留言啊？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261633270,散戶的一生,重點是: 這些人全部爆賺😆,2026-06-09 09:05:15,5,1,https://www.dcard.tw/f/nsysu/p/261633270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261632922,生醫技術導論,張柏齡教授的生醫技術導論 請問有人知道他要考的到底是哪幾課嗎 求救🥲,2026-06-09 08:04:42,2,2,https://www.dcard.tw/f/nsysu/p/261632922,同學沒事，他下學期還會再開一次,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261632337,67,Six seven,2026-06-09 06:21:59,3,6,https://www.dcard.tw/f/nsysu/p/261632337,6767676767676767676767676767676767676767676767676767676767676767676767676767,Six seven!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!,🍬,87？,這是1G網路了吧 有點退了餒大哥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261630517,哪來的火災警報,好大聲到底是誤按還是真的有事,2026-06-08 18:58:36,4,3,https://www.dcard.tw/f/nsysu/p/261630517,每學期半夜都響一次什麼詭異傳統嗎,電資大樓,猴哥按的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261630443,期末考,我不想考試啊啊啊 拜託下超大暴雨停班停課  全部科目擠在一起了  我卻還沒準備好,2026-06-08 18:31:32,9,5,https://www.dcard.tw/f/nsysu/p/261630443,蛤要期末考喔,觸…,這我,停班停課的話期末考會怎麼辦啊 順延嗎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261630150,求削芒果小幫手,家教媽媽送很多芒果  但我不會削 求削芒果小幫手 酬勞是免費的芒果,2026-06-08 17:08:15,7,19,https://www.dcard.tw/f/nsysu/p/261630150,都男友削給我吃,我會削芒果，但我自己的芒果跟你一樣多…,我超會削芒果,上面切出一個碗口然後直接用湯匙挖芒果吃～～,卡…求救 有人也很會削嗎,好想吃但我也不會,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261629935,好想談談談戀i,我的理想型是那種，長得普通的不能再普通，一點特色也沒有，身材也不算突出，百花爭豔的時候在旁邊安靜的當一塊甜不辣的女孩  可惜學校都是漂亮過頭的女生…,2026-06-08 16:20:09,7,5,https://www.dcard.tw/f/nsysu/p/261629935,謝謝你 老實說兄弟你好香,明明很多普通的女生,原來是誇獎的部分,來 等你,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
